Frame,DroneE,DroneN,RGVE,RGVN
1030,-12.98112334886347,3.442956627739978,0,0
1031,-12.98112334886347,3.442956627739978,0,0
1032,-12.98112334886347,3.442956627739978,0,0
1033,-12.895721032178413,3.5540192418217718,0,0
1034,-12.895721032178413,3.5540192418217718,0,0
1035,-12.895721032178413,3.5540192418217718,0,0
1036,-12.895720843946961,3.6650820023928405,0,0
1037,-12.895720843946961,3.6650820023928405,0,0
1038,-12.895720843946961,3.6650820023928405,0,0
1039,-12.810318532835355,3.7761446193002786,0,0
1040,-12.810318532835355,3.7761446193002786,0,0
1041,-12.810318532835355,3.7761446193002786,0,0
1042,-12.724916223091816,3.8872072358753007,0,0
1043,-12.724916223091816,3.8872072358753007,0,0
1044,-12.724916223091816,3.8872072358753007,0,0
1045,-12.724916223091816,3.8872072358753007,0,0
1046,-12.639513917472714,3.998269853853451,0,0
1047,-12.639513917472714,3.998269853853451,0,0
1048,-12.639513732956896,4.10933261357387,0,0
1049,-12.639513732956896,4.10933261357387,0,0
1050,-12.639513732956896,4.10933261357387,0,0
1051,-12.554111429501196,4.2203952330206,0,0
1052,-12.554111429501196,4.2203952330206,0,0
1053,-12.554111429501196,4.2203952330206,0,0
1054,-12.46870912970042,4.331457852618787,0,0
1055,-12.46870912970042,4.331457852618787,0,0
1056,-12.46870912970042,4.331457852618787,0,0
1057,-12.383306830184994,4.442520474742132,0,0
1058,-12.383306830184994,4.442520474742132,0,0
1059,-12.383306830184994,4.442520474742132,0,0
1060,-12.29790453524328,4.553583096406575,0,0
1061,-12.29790453524328,4.553583096406575,0,0
1062,-12.29790453524328,4.553583096406575,0,0
1063,-12.212502420427835,4.553582958962663,0,0
1064,-12.212502420427835,4.553582958962663,0,0
1065,-12.212502420427835,4.553582958962663,0,0
1066,-12.212502242199857,4.664645719771477,0,0
1067,-12.212502242199857,4.664645719771477,0,0
